X,Y,source,url,alt_addres,lgname,lgtypeid,lgstatusid,prev_name,mail_addre,mail_city,lgid,mail_state,mail_zip,abbrev_nam
-106.154056073339,39.5000360708622,DOLA CTF 04-14-2015,,,Copper Mountain Consolidated Metropolitan District,6,1,,0477 Copper Road,Copper Mountain,59039,CO,80443,Copper Mountain Consol. Metro. District
-104.939820965541,40.100319426214,DOLA CTF 04-14-2015,www.recdistrict.com,,Carbon Valley Park and Recreation District,7,1,,701 Fifth Street,Frederick,62074,CO,80530,Carbon Valley Park And Rec. District
-104.98939379479,39.7635715409532,Denver Public OIT GIS Share 3-27-15,,,Denargo Market Metropolitan District No. 1,6,1,,"141 Union Blvd., Ste. 150",Lakewood,66222,CO,802281898,Denargo Market Metropolitan District #1
-105.162388573983,39.7711306927259,DOLA CTF 04-14-2015,www.prospectdistrict.org/,,Prospect Recreation and Park District,7,1,,4198 Xenon Street,Wheat Ridge,30148,CO,80033,Prospect Recreation And Park District
-107.812062577418,37.62745908204,DOLA CTF 04-14-2015,,,Purgatory Metropolitan District,6,1,,PO Box 2501,Durango,34024,CO,81302,Purgatory Metropolitan District
-104.962053742722,40.1838878957578,DOLA CTF 04-14-2015,,"c/o White Bear Ankele, P.C.",St. Vrain Lakes Metropolitan District No. 2,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65844,CO,80122,St. Vrain Lakes Metro. District #2
-104.991638507224,39.7615345814797,Denver Public OIT GIS Share 3-27-15,,,Denargo Market Metropolitan District No. 2,6,1,,141 Union Blvd Ste 150,Lakewood,66223,CO,80228-1898,Denargo Market Metropolitan District #2
-104.991329771152,39.7614115576301,Denver Public OIT GIS Share 3-27-15,,"c/o McGeady Sisneros, P.C.",Denargo Market Metropolitan District No. 3,6,1,,"450 East 17th Avenue, Suite 400",Denver,66224,CO,80203-1214,Denargo Market Metropolitan District #3
-104.545361935365,37.0427170374254,DOLA CTF 04-14-2015,,,Santa Fe Trail Ranch Metropolitan District,6,1,,109 West Main Street,Trinidad,36018,CO,81082,Santa Fe Trail Ranch Metro. District
-105.0022128245,39.7527901735,Denver Public OIT GIS Share 3-27-15,,"c/o McGeady Sisneros, P.C.",DUS Metropolitan District No. 1,6,1,,"450 East 17th Avenue, Suite 400",Denver,66138,CO,80203-1214,DUS Metropolitan District No. 1
-104.905185798353,40.3355030919231,DOLA CTF 04-14-2015,www.trpr.org,,Thompson Rivers Park and Recreation District,7,1,,"110 South Centennial Drive, Suite B",Milliken,62104,CO,80543,Thompson Rivers Park And Rec. District
-105.055785231207,39.5908416178775,DOLA CTF 04-14-2015,,,Normandy Estates Metropolitan Recreation District,7,1,,5380 West Coal Mine Avenue,Littleton,64096,CO,80123,Normandy Estates Metro. Rec. District
-104.968172011454,39.586329173947,DOLA CTF 04-14-2015,www.ssprd.org,,South Suburban Park and Recreation District,7,1,South Suburban Park & Rec District,6631 South University Boulevard,Centennial,64126,CO,80121-2913,South Suburban Park & Recreation Dist.
-104.305634750252,39.8070017543778,DOLA CTF 04-14-2015,,,Strasburg Metropolitan Park & Recreation District,7,1,,PO Box 118,Strasburg,64135,CO,80136,Strasburg Metro. Park & Rec. District
-104.146053170151,39.7638348139096,DOLA CTF 04-14-2015,,,Byers Park & Recreation District,7,1,,PO Box 115,Byers,64170,CO,80103,Byers Park & Recreation District
-105.066571520532,39.6162812616519,DOLA CTF 04-14-2015,,,Bowles Metropolitan District,6,1,,"8390 E. Crescent Parkway, Suite 500",Greenwood Village,64193,CO,80111-2814,Bowles Metropolitan District
-104.960588771819,37.6846914881205,DOLA CTF 04-14-2015,,,Huerfano Parks and Recreation District,7,1,,P.O. Box 1201,Walsenburg,65065,CO,81089,Huerfano Parks And Recreation District
-106.873634269173,39.3237175304877,DOLA CTF 04-14-2015,www.crownmtn.org,,Crown Mountain Park and Recreation District,7,1,,"20 Eagle County Drive, Suite F",El Jebel,65152,CO,81623,Crown Mountain Park and Rec. District
-104.928996415582,40.0895304977446,Weld Tax Districts 4-28-2015,,"c/o White, Bear & Ankele",Marketplace Metropolitan District,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65593,CO,80122,Marketplace Metropolitan District
-106.671168254262,39.6253258571569,DOLA CTF 04-14-2015,,"c/o Icenogle Seaver Pogue, P.C.",Cordillera Metropolitan District,6,1,,"4725 South Monaco Street, Suite 225",Denver,65210,CO,80237,Cordillera Metropolitan District
-105.336914449191,39.8958669920372,Hybrid DOLA CTF 4-14-15 JeffCo 7-1-15,http://www.coalcreekcanyonprd.org,,Coal Creek Canyon Park and Recreation District,7,1,,1720 Gross Dam Road,Golden,66136,CO,80403,Coal Creek Canyon Park & Rec. District
-108.448345613749,38.0237681531028,DOLA CTF 04-14-2015,,,Norwood Park and Recreation District,7,1,,PO Box 2673,Telluride,66164,CO,81435,Norwood Park and Recreation District
-102.421079853946,37.5653249168556,DOLA CTF 04-14-2015,,,Two Buttes Metropolitan Recreation & Park District,7,1,,PO Box 81,Two Buttes,05014,CO,81084,Two Buttes Metro. Rec. & Park District
-108.057736123049,39.5359635708417,DOLA CTF 04-14-2015,www.parachuteBattlementparkandrec.org,c/o Metopolitan District Management,Parachute/Battlement Mesa Park & Recreation District,7,1,,23005 Whispering Woods,Golden,23029,CO,80401,Parachute/Battlement Mesa Park & Rec. Di
-106.904538065759,38.5850827345667,DOLA CTF 04-14-2015,www.gcmetrec.com,,Gunnison County Metropolitan Recreation District,7,1,,PO Box 1369,Gunnison,64073,CO,81230,Gunnison County Metro. Rec. District
-104.987070429193,39.2529291546652,DOLA CTF 04-14-2015,http://perrypark.org,,Perry Park Metropolitan District,6,1,,P.O. Box 183,Larkspur,18029,CO,80118,Perry Park Metropolitan District
-105.263400562122,38.4430793424483,DOLA CTF 04-14-2015,,,Canon City Area Metropolitan Recreation & Park District,7,1,,575 Ash Street,Canon City,22004,CO,81212,Canon City Area Metro. Rec. & Park Dist.
-104.990268017398,39.700065457876,Denver Public OIT GIS Share 3-27-15,,"c/o Collins Cockrel and Cole, PC",Broadway Station Metropolitan District No. 1,6,1,,"390 Union Boulevard, Suite 400",Denver,65573,CO,80228,Broadway Station Metro. District #1
-104.987875359017,39.6999558432791,Denver Public OIT GIS Share 3-27-15,,"c/o Collins Cockrel & Cole, P.C.",Broadway Station Metropolitan District No. 2,6,1,,"390 Union Boulevard, Suite 400",Denver,65574,CO,80228-1556,Broadway Station Metro. District #2
-104.990695864565,39.6999604516268,Denver Public OIT GIS Share 3-27-15,,"c/o Collins Cockrel & Cole, PC",Broadway Station Metropolitan District No. 3,6,1,,"390 Union Boulevard, Suite 400",Denver,65575,CO,80228,Broadway Station Metro. District #3
-104.990147624131,39.7090799066564,Denver Public OIT GIS Share 3-27-15,,"c/o McGeady Sisneros, P.C.",BMP Metropolitan District No. 1,6,1,,"450 East 17th Avenue, Suite 400",Denver,66283,CO,80203-1214,BMP Metropolitan District No. 1
-104.908058117454,39.6333140242174,Denver Public OIT GIS Share 3-27-15,,c/o CliftonLaronAllen LLP,Madre Metropolitan District No. 1,6,1,,"8390 E. Crescent Pkwy., Ste. 500",Greenwood Village,65521,CO,80111,Madre Metropolitan District No. 1
-104.906720644714,39.626077662604,Denver Public OIT GIS Share 3-27-15,,c/o CliftonLaronAllen LLP,Madre Metropolitan District No. 2,6,1,,"8390 E. Crescent Pkwy., Ste. 500",Greenwood Village,65522,CO,80111,Madre Metropolitan District No. 2
-104.907046309215,39.6306911054214,Denver Public OIT GIS Share 3-27-15,,,Madre Metropolitan District No. 3,6,1,,"8390 East Crescent Parkway, Suite 500",Greenwood Village,65523,CO,80111-2814,Madre Metropolitan District No. 3
-105.002250641334,39.7528192258331,Denver Public OIT GIS Share 3-27-15,,"c/o McGeady Sisneros, P.C.",DUS Metropolitan District No. 4,6,1,,"450 East 17th Avenue, Suite 400",Denver,66141,CO,80203-1214,DUS Metropolitan District No. 4
-105.002263245167,39.7528289085004,Denver Public OIT GIS Share 3-27-15,,"c/o McGeady Sisneros, P.C.",DUS Metropolitan District No. 5,6,1,,"450 East 17th Avenue, Suite 400",Denver,66142,CO,80203-1214,DUS Metropolitan District No. 5
-108.622257425466,37.4310599886526,Digitized 3/27/2015,www.swcotv.org,,Montezuma-Dolores County Metropolitan Recreation District,7,1,,PO Box 1570,Cortez,64092,CO,81321,Montezuma-Dolores County Metro. Rec. Dis
-105.281206417211,39.2970881258355,Hybrid Douglas 3-27-15 JeffCo 7-1-15,www.northforkfire.org,,North Fork Fire Protection District,8,1,,PO Box 183,Buffalo Creek,30127,CO,80425,North Fork Fire Protection District
-104.727497167701,39.2873964360205,Douglas Public OIT GIS Share 3-27-15,franktownfire.org,,Franktown Fire Protection District,8,1,,PO Box 53,Franktown,18011,CO,80116,Franktown Fire Protection District
-107.09607783174,39.3941034795122,Hybrid Garfield 4-15-15 Eagle 6-30-15,,,Mid Valley Metropolitan District,6,1,,"0031 Duroux Lane, Suite A",Basalt,64211,CO,81621,Mid Valley Metropolitan District
-107.001588995049,39.715618007024,Hybrid Garfield 4-15-15 Eagle 6-30-15,,,Gypsum Fire Protection District,8,1,,PO Box 243,Gypsum,64226,CO,81637,Gypsum Fire Protection District
-107.324414356992,39.5460154118107,Garfield County from Tax Districts 04-15-2015,,,Glenwood Springs General Improvement District No. 1,28,1,,101 West 8th Street,Glenwood Springs,23006,CO,81601-3303,Glenwood Springs G.I.D. No. 1
-107.33888745003,39.5148772469861,Garfield County from Tax Districts 04-15-2015,www.glenwoodfire.com,,Glenwood Springs Rural Fire Protection District,8,1,,101 West 8th Street,Glenwood Springs,23007,CO,81601-3303,Glenwood Springs Rural F.P.D.
-108.05518781757,39.5327403370387,Garfield County from Tax Districts 04-15-2015,,,Grand Valley Cemetery District,15,1,,PO Box 103,Parachute,23009,CO,81635-0103,Grand Valley Cemetery District
-108.052442535897,39.53236979086,Hybrid Garfield 4-15-15 Mesa 4-22-15,,,Grand Valley Fire Protection District,8,1,,124 Stone Quarry Road,Parachute,23010,CO,81635,Grand Valley Fire Protection District
-107.706809067752,39.5977976491878,Garfield County from Tax Districts 04-15-2015,,,Silt Water Conservancy District,18,1,,PO Box 8,Silt,23018,CO,81652,Silt Water Conservancy District
-107.490549359823,39.7042874109337,Garfield County from Tax Districts 04-15-2015,,,Colorado River Fire Protection District,8,1,Burning Mountains Fire Protection District,1850 Railroad Ave,Rifle,23020,CO,81650,Colorado River Fire Protection District
-107.228997819525,39.5045701687176,Garfield County from Tax Districts 04-15-2015,,,Spring Valley Sanitation District,10,1,,PO Box 1683,Glenwood Springs,23022,CO,81602,Spring Valley Sanitation District
-107.362196803193,39.5647378683225,Garfield County from Tax Districts 04-15-2015,,,West Glenwood Springs Sanitation District,10,1,,PO Box 866,Glenwood Springs,23023,CO,81602,West Glenwood Springs San. District
-107.784609463615,39.5312911506172,Garfield County from Tax Districts 04-15-2015,,202 Railroad Avenue,Rifle Downtown Development District,26,1,,PO Box 1908,Rifle,23028,CO,81650,Rifle Downtown Development District
-107.259659051695,39.4391626236374,Garfield County from Tax Districts 04-15-2015,,,Roaring Fork Water & Sanitation District,12,1,Aspen Glen Water & Sanitation District,PO Box 1002,Glenwood Springs,23034,CO,81602,Roaring Fork Water & Sanitation District
-107.328906894198,39.5485045092261,Garfield County from Tax Districts 04-15-2015,,c/o City Of Glenwood Springs,Glenwood Springs Downtown Development Authority,26,1,,101 West 8th Street,Glenwood Springs,23039,CO,81601,Glenwood Springs Downtown Dev. Authority
-107.592277255336,39.395607826892,Hybrid Garfield 4-15-15 LRE 6-8-15,,109 West Fourth Street,West Divide Water Conservancy District,18,1,,PO Box 1478,Rifle,64151,CO,81650-1478,West Divide Water Conservancy District
-107.218459183543,39.5166360762381,Garfield County from Tax Districts 04-15-2015,,c/o Miller & Associates,Landis Creek Metropolitan District No. 1,6,1,,"1641 California Street, Suite 300",Denver,65113,CO,80202,Landis Creek Metropolitan District No. 1
-107.226931781797,39.510298433483,Garfield County from Tax Districts 04-15-2015,,"c/o Miller and Associates Law Offices, LLC",Landis Creek Metropolitan District No. 2,6,1,,"1641 California Street, Suite 300",Denver,65114,CO,80202,Landis Creek Metropolitan District No. 2
-107.348825900665,39.5561459456974,Garfield County from Tax Districts 04-15-2015,,,Glenwood Meadows Metropolitan District No. 1,6,1,,"710 E. Durant Avenue, Suite W-6",Aspen,65219,CO,81611,Glenwood Meadows Metro. District #1
-107.347465263608,39.5547447545852,Garfield County from Tax Districts 04-15-2015,,,Glenwood Meadows Metropolitan District No. 3,6,1,,"710 E. Durant Avenue, Suite W-6",Aspen,65221,CO,81611,Glenwood Meadows Metro. District #3
-107.511016863887,39.5637911119564,Garfield County from Tax Districts 04-15-2015,,c/o Robertson & Marchetti PC,River Park Metropolitan District,6,1,,"28 Second Street, Suite 213",Edwards,65254,CO,81632,River Park Metropolitan District
-107.781646600654,39.5717151621352,Garfield County from Tax Districts 04-15-2015,,"c/o Grimshaw & Harring, P.C.",RimRock Commercial Metropolitan District,6,1,,"1700 Lincoln Street, Suite 3800",Denver,66059,CO,80203-4538,RimRock Commercial Metropolitan District
-107.781646600654,39.5717151621352,Garfield County from Tax Districts 04-15-2015,,"c/o Grimshaw & Harring, P.C.",RimRock Residential Metropolitan District,6,1,,"1700 Lincoln Street, Suite 3800",Denver,66060,CO,80203-4538,RimRock Residential Metro. District
-104.994907402782,40.2042545680442,Weld Tax Districts 4-28-2015,,,Mead Place Metropolitan District No. 1,6,1,,2154 E Commons Ave Ste 2000,Centennial,66127,CO,80122,Mead Place Metropolitan District No. 1
-107.931740160986,39.4726459300522,Garfield County from Tax Districts 04-15-2015,,,Travelers Highland Public Improvement District,31,1,Traveler's Highland Public Improvement District,"0298 County Road 333A, Building A",Rifle,66192,CO,81506,Travelers Highland Public Impr. Dist.
-105.929980425925,40.0972203614718,Grand County OIT Data Share 3-27-2015,www.grandfire.org,,Grand Fire Protection District No. 1,8,1,,PO Box 338,Granby,25011,CO,80446,Grand Fire Protection District No. 1
-106.383594615455,40.0590419385535,Grand County OIT Data Share 3-27-2015,,,Kremmling Sanitation District,10,1,,P.O. Box 538,Kremmling,25017,CO,80459,Kremmling Sanitation District
-105.819901075807,39.9298108811314,Grand County OIT Data Share 3-27-2015,www.eastgrandfire.com,,East Grand County Fire Protection District No. 4,8,1,,PO Box 2967,Winter Park,25003,CO,80482-2967,East Grand County F.P.D. No. 4
-106.355642367649,40.0673737696558,Grand County OIT Data Share 3-27-2015,,,Kremmling Fire Protection District,8,1,,PO Box 6,Kremmling,25030,CO,80459,Kremmling Fire Protection District
-105.841273438482,40.3082793920161,Grand County OIT Data Share 3-27-2015,,,Grand Lake Fire Protection District,8,1,,PO Box 1408,Grand Lake,25012,CO,80447,Grand Lake Fire Protection District
-106.094686390539,40.086976803754,Grand County OIT Data Share 3-27-2015,,,Hot Sulphur Springs-Parshall Fire Protection District,8,1,,PO Box 45,Hot Sulphur Springs,25016,CO,80451,Hot Sulphur Springs-Parshall F.P.D.
-105.861035257448,40.1907488878158,Grand County OIT Data Share 3-27-2015,www.northshorewaterdistrict.com,,North Shore Water District,11,1,North Shore Water & Sanitation District,PO Box 576,Grand Lake,25020,CO,80447,North Shore Water District
-105.851544406948,40.2576972158228,Grand County OIT Data Share 3-27-2015,www.columbinelakewater.com,,Columbine Lake Water District,11,1,Columbine Lake Water and Sanitation District,PO Box 555,Grand Lake,25002,CO,80447-0555,Columbine Lake Water District
-105.789728494199,39.9188515594184,Grand County OIT Data Share 3-27-2015,,,Grand County Water & Sanitation District No. 1,12,1,,PO Box 3077,Winter Park,25010,CO,80482,Grand County Water & San. District No. 1
-105.913757108668,40.0581276923041,Grand County OIT Data Share 3-27-2015,,336 Spruce Dr.,Silver Creek Water & Sanitation District,12,1,,PO Box 4014,Silver Creek,25026,CO,80446,Silver Creek Water & Sanitation District
-104.921026771936,40.5404093765713,Weld Tax Districts 4-28-2015,,"c/o Pinnacle Consulting Group, Inc.",Northlake Metropolitan District No. 3,6,1,,1627 East 18th Street,Loveland,66507,CO,80538,Northlake Metropolitan District No. 3
-105.950393615305,40.1022250306627,Grand County OIT Data Share 3-27-2015,,,Granby Sanitation District,10,1,,PO Box 560,Granby,25007,CO,80446-0560,Granby Sanitation District
-106.233630955803,38.8446920789713,Census TIGER SHP 2014,,,Buena Vista R-31 School District,99,1,,PO Box 2027,Buena Vista,08900,CO,81211,Buena Vista R-31 School District
-102.204930484391,39.3188903014473,Census TIGER SHP 2014,www.burlingtonk12.org,,Burlington RE-6J School District,99,1,,PO Box 369,Burlington,64929,CO,80807,Burlington RE-6J School District
-104.003273384745,39.839220942675,Census TIGER SHP 2014,byers32j.k12.co.us,,Byers 32J School District,99,1,,444 East Front Street,Byers,64908,CO,80103,Byers 32J School District
-104.285313706414,39.0586418359565,Census TIGER SHP 2014,,,Calhan RJ-1 School District,99,1,,PO Box 800,Calhan,64921,CO,80808,Calhan RJ-1 School District
-105.848683595897,39.9918455070654,Grand County OIT Data Share 3-27-2015,,,Tabernash Meadows Water and Sanitation District,12,1,,PO Box 443,Tabernash,25033,CO,80478,Tabernash Meadows Water & San. District
-105.853780344769,40.1987597852008,Grand County OIT Data Share 3-27-2015,Threelakessanitation.com,,Three Lakes Water & Sanitation District,12,1,,PO Box 899,Grand Lake,25021,CO,80447,Three Lakes Water & Sanitation District
-105.893780901145,39.9744715092462,Grand County OIT Data Share 3-27-2015,,,Valley at Winter Park Water District,11,1,,7605 S Cove Cir,Centennial,25036,CO,80122,Valley At Winter Park Water District
-105.766125003944,39.8883919448578,Grand County OIT Data Share 3-27-2015,www.wpgov.com/,,Winter Park Water & Sanitation District,12,1,,PO Box 7,Winter Park,25023,CO,80482,Winter Park Water & Sanitation District
-105.794785889394,39.9487645287074,Grand County OIT Data Share 3-27-2015,www.wprwater.com,,Winter Park Ranch Water and Sanitation District,12,1,Winter Park West Water & Sanitation District,PO Box 1390,Fraser,25024,CO,80442,Winter Park Ranch Water & San. District
-104.779749838839,39.8470235457086,Adams Assessor Office 06-25-2015,,c/o City of Commerce City,Commerce City E-470 Commercial Area General Improvement District,28,1,,7887 East 60th Avenue,Commerce City,66474,CO,80022,Commerce City E-470 Commercial Area GID
-102.327521377469,38.8259068950137,Census TIGER SHP 2014,,,Cheyenne County RE-5 School District,99,1,,PO Box 577,Cheyenne Wells,09901,CO,80810,Cheyenne County RE-5 School District
